OGF_ID,CLASS_SUBT,CLASS_SU_1,OFFICIAL_M,MUNID,MAH_CODE,MUNICIPAL_,ASSESSMENT,MUNICIPA_1,MUNICIPA_2,UPPER_TIER,UPPER_TI_1,GEOG_UNIT_,GEOMETRY_U,EFFECTIVE_,SYSTEM_DAT,OBJECTID,SHAPEAREA,SHAPELEN,NUMPOINTS,all_pharmacies,%_chosen
67916305,Lower Tier Municipality,95,TOWNSHIP OF BROCK,18039,10601,Islands,1839,TOWNSHIP OF,BROCK,,REGIONAL MUNICIPALITY OF DURHAM,2563,1970-01-01,2017-01-09,2019-04-01,21297,0,0,0,0,
67916678,Lower Tier Municipality,95,CITY OF OWEN SOUND,42059,47101,Water,4259,CITY OF,OWEN SOUND,,COUNTY OF GREY,2563,1970-01-01,2017-01-09,2019-04-01,21361,0,0,0,0,
67906665,Single Tier Municipality,96,TOWNSHIP OF SABLES-SPANISH RIVERS,52019,88621,Islands,5218,TOWNSHIP OF,SABLES-SPANISH RIVERS,,,2565,2019-04-01,2019-03-27,2019-04-01,21377,0,0,0,0,
67906749,Single Tier Municipality,96,TOWNSHIP OF LAIRD,57011,80606,Mainland,5711,TOWNSHIP OF,LAIRD,,,2565,1970-01-01,2017-01-09,2019-04-01,21393,0,0,0,0,
67916283,Lower Tier Municipality,95,MUNICIPALITY OF PORT HOPE,14022,61409,Water,1423,MUNICIPALITY OF,PORT HOPE,,COUNTY OF NORTHUMBERLAND,2563,1970-01-01,2017-01-09,2019-04-01,21425,0,0,0,0,
67906515,Single Tier Municipality,96,CITY OF ORILLIA,43052,70102,Water,4352,CITY OF,ORILLIA,,,2565,1970-01-01,2017-01-09,2019-04-01,21441,0,0,0,0,
67906834,Single Tier Municipality,96,TOWNSHIP OF MORLEY,59031,87610,Mainland,5931,TOWNSHIP OF,MORLEY,,,2565,1970-01-01,2017-01-09,2019-04-01,21473,0,0,0,0,
67906472,Single Tier Municipality,96,NORFOLK COUNTY,28030,12103,Water,3310,-,NORFOLK COUNTY,,,2565,1970-01-01,2017-01-09,2019-04-01,21489,0,0,0,0,
67916281,Lower Tier Municipality,95,MUNICIPALITY OF PORT HOPE,14022,61409,Islands,1423,MUNICIPALITY OF,PORT HOPE,,COUNTY OF NORTHUMBERLAND,2563,1970-01-01,2017-01-09,2019-04-01,21537,0,0,0,0,
67916668,Lower Tier Municipality,95,MUNICIPALITY OF MEAFORD,42047,47406,Water,4210,MUNICIPALITY OF,MEAFORD,,COUNTY OF GREY,2563,1970-01-01,2017-01-09,2019-04-01,21553,0,0,0,0,
67906839,Single Tier Municipality,96,TOWN OF RAINY RIVER,59042,87402,Water,5942,TOWN OF,RAINY RIVER,,,2565,1970-01-01,2017-01-09,2019-04-01,21585,0,0,0,0,
67906826,Single Tier Municipality,96,TOWNSHIP OF LA VALLEE,59016,87608,Water,5916,TOWNSHIP OF,LA VALLEE,,,2565,1970-01-01,2017-01-09,2019-04-01,21649,0,0,0,0,
68232271,Single Tier Municipality,96,CITY OF WINDSOR,37039,45101,Water,3739,CITY OF,WINDSOR,,,,1970-01-01,2017-01-09,2019-04-01,21681,0,0,0,0,
67916903,Lower Tier Municipality,95,TOWN OF LAURENTIAN HILLS,47091,69406,Islands,4792,TOWN OF,LAURENTIAN HILLS,,COUNTY OF RENFREW,2563,1970-01-01,2017-01-09,2019-04-01,21697,0,0,0,0,
67906785,Single Tier Municipality,96,TOWNSHIP OF PRINCE,57066,80610,Islands,5766,TOWNSHIP OF,PRINCE,,,2565,1970-01-01,2017-01-09,2019-04-01,21713,0,0,0,0,
67916203,Lower Tier Municipality,95,TOWNSHIP OF LOYALIST,11002,57612,Islands,1104,TOWNSHIP OF,LOYALIST,,COUNTY OF LENNOX AND ADDINGTON,2563,1970-01-01,2017-01-09,2019-04-01,21745,0,0,0,0,
67906574,Single Tier Municipality,96,MUNICIPALITY OF MCDOUGALL,49031,86612,Mainland,4931,MUNICIPALITY OF,MCDOUGALL,,,2565,1970-01-01,2017-01-09,2019-04-01,21777,0,0,0,0,
67916091,Lower Tier Municipality,95,TOWNSHIP OF CHAMPLAIN,2005,67613,Water,209,TOWNSHIP OF,CHAMPLAIN,,UNITED COUNTIES OF PRESCOTT AND RUSSELL,2563,1970-01-01,2017-01-09,2019-04-01,21809,0,0,0,0,
67916702,Lower Tier Municipality,95,TOWN OF COLLINGWOOD,43031,70403,Water,4331,TOWN OF,COLLINGWOOD,,COUNTY OF SIMCOE,2563,1970-01-01,2017-01-09,2019-04-01,21825,0,0,0,0,
67906681,Single Tier Municipality,96,TOWNSHIP OF HARRIS,54014,90611,Water,5414,TOWNSHIP OF,HARRIS,,,2565,1970-01-01,2017-01-09,2019-04-01,21841,0,0,0,0,
67916201,Lower Tier Municipality,95,TOWNSHIP OF NORTH FRONTENAC,10041,46618,Mainland,1042,TOWNSHIP OF,NORTH FRONTENAC,,COUNTY OF FRONTENAC,2563,1970-01-01,2017-01-09,2019-04-01,21857,0,0,0,0,
67916514,Lower Tier Municipality,95,TOWNSHIP OF ST. CLAIR,38002,54614,Islands,3805,TOWNSHIP OF,ST. CLAIR,,COUNTY OF LAMBTON,2563,1970-01-01,2017-01-09,2019-04-01,21889,0,0,0,0,
67916849,Lower Tier Municipality,95,TOWNSHIP OF MCNAB/BRAESIDE,47003,69628,Islands,4701,TOWNSHIP OF,MCNAB/BRAESIDE,,COUNTY OF RENFREW,2563,1970-01-01,2017-01-09,2019-04-01,21921,0,0,0,0,
67916704,Lower Tier Municipality,95,TOWNSHIP OF ORO-MEDONTE,43047,70621,Islands,4346,TOWNSHIP OF,ORO-MEDONTE,,COUNTY OF SIMCOE,2563,1970-01-01,2017-01-09,2019-04-01,21953,0,0,0,0,
67906659,Single Tier Municipality,96,MUNICIPALITY OF KILLARNEY,52003,88411,Water,5136,MUNICIPALITY OF,KILLARNEY,,,2565,2015-09-25,2017-01-09,2019-04-01,21985,0,0,0,0,
67916350,Lower Tier Municipality,95,TOWN OF FORT ERIE,26003,18401,Islands,2703,TOWN OF,FORT ERIE,,REGIONAL MUNICIPALITY OF NIAGARA,2563,1970-01-01,2017-01-09,2019-04-01,22017,0,0,0,0,
67916341,Lower Tier Municipality,95,TOWN OF OAKVILLE,24001,14403,Water,2401,TOWN OF,OAKVILLE,,REGIONAL MUNICIPALITY OF HALTON,2563,1970-01-01,2017-01-09,2019-04-01,22033,0,0,0,0,
67916179,Lower Tier Municipality,95,TOWNSHIP OF BECKWITH,9024,55602,Mainland,924,TOWNSHIP OF,BECKWITH,,COUNTY OF LANARK,2563,2015-09-25,2017-01-09,2019-04-01,22049,0,0,0,0,
67906831,Single Tier Municipality,96,TOWNSHIP OF CHAPPLE,59024,87605,Mainland,5924,TOWNSHIP OF,CHAPPLE,,,2565,1970-01-01,2017-01-09,2019-04-01,22081,0,0,0,0,
67906459,Single Tier Municipality,96,HALDIMAND COUNTY,28005,12102,Water,2810,-,HALDIMAND COUNTY,,,2565,1970-01-01,2017-01-09,2019-04-01,22097,0,0,0,0,
67906719,Single Tier Municipality,96,TOWNSHIP OF MCGARRY,54058,90617,Mainland,5458,TOWNSHIP OF,MCGARRY,,,2565,1970-01-01,2017-01-09,2019-04-01,22129,0,0,0,0,
67916050,Lower Tier Municipality,95,TOWNSHIP OF SOUTH GLENGARRY,1002,71616,Islands,101,TOWNSHIP OF,SOUTH GLENGARRY,,"UNITED COUNTIES OF STORMONT, DUNDAS AND GLENGARRY",2563,1970-01-01,2017-01-09,2019-04-01,22145,0,0,0,0,
67916857,Lower Tier Municipality,95,"TOWNSHIP OF BRUDENELL, LYNDOCH AND RAGLAN",47018,69629,Mainland,4719,TOWNSHIP OF,"BRUDENELL, LYNDOCH AND RAGLAN",,COUNTY OF RENFREW,2563,1970-01-01,2017-01-09,2019-04-01,22161,0,0,0,0,
67906827,Single Tier Municipality,96,TOWNSHIP OF EMO,59019,87607,Islands,5919,TOWNSHIP OF,EMO,,,2565,1970-01-01,2017-01-09,2019-04-01,22433,0,0,0,0,
67916300,Lower Tier Municipality,95,CITY OF OSHAWA,18013,10101,Water,1813,CITY OF,OSHAWA,,REGIONAL MUNICIPALITY OF DURHAM,2563,1970-01-01,2017-01-09,2019-04-01,22465,0,0,0,0,
67906747,Single Tier Municipality,96,TOWNSHIP OF ST. JOSEPH,57008,80611,Water,5708,TOWNSHIP OF,ST. JOSEPH,,,2565,1970-01-01,2017-01-09,2019-04-01,22497,0,0,0,0,
67916266,Lower Tier Municipality,95,TOWNSHIP OF CRAMAHE,14010,61617,Water,1411,TOWNSHIP OF,CRAMAHE,,COUNTY OF NORTHUMBERLAND,2563,1970-01-01,2017-01-09,2019-04-01,22513,0,0,0,0,
67916890,Lower Tier Municipality,95,TOWNSHIP OF LAURENTIAN VALLEY,47063,69632,Water,4766,TOWNSHIP OF,LAURENTIAN VALLEY,,COUNTY OF RENFREW,2563,1970-01-01,2017-01-09,2019-04-01,22561,0,0,0,0,
67906832,Single Tier Municipality,96,TOWNSHIP OF CHAPPLE,59024,87605,Water,5924,TOWNSHIP OF,CHAPPLE,,,2565,1970-01-01,2017-01-09,2019-04-01,22577,0,0,0,0,
67906460,Single Tier Municipality,96,NORFOLK COUNTY,28030,12103,Islands,3310,-,NORFOLK COUNTY,,,2565,1970-01-01,2017-01-09,2019-04-01,22593,0,0,0,0,
67916839,Lower Tier Municipality,95,TOWN OF ARNPRIOR,47002,69401,Islands,4702,TOWN OF,ARNPRIOR,,COUNTY OF RENFREW,2563,1970-01-01,2017-01-09,2019-04-01,22625,0,0,0,0,
67916469,Lower Tier Municipality,95,MUNICIPALITY OF WEST ELGIN,34035,44613,Water,3434,MUNICIPALITY OF,WEST ELGIN,,COUNTY OF ELGIN,2563,1970-01-01,2017-01-09,2019-04-01,22641,0,0,0,0,
67916460,Lower Tier Municipality,95,TOWNSHIP OF SOUTHWOLD,34024,44606,Mainland,3424,TOWNSHIP OF,SOUTHWOLD,,COUNTY OF ELGIN,2563,2019-02-11,2019-02-11,2019-04-01,22657,0,0,0,0,
67906581,Single Tier Municipality,96,TOWNSHIP OF CARLING,49036,86602,Mainland,4936,TOWNSHIP OF,CARLING,,,2565,1970-01-01,2017-01-09,2019-04-01,22689,0,0,0,0,
67916747,Lower Tier Municipality,95,TOWN OF MIDLAND,43074,70404,Islands,4374,TOWN OF,MIDLAND,,COUNTY OF SIMCOE,2563,1970-01-01,2017-01-09,2019-04-01,22705,0,0,0,0,
67906757,Single Tier Municipality,96,TOWNSHIP OF PLUMMER ADDITIONAL,57019,80609,Islands,5719,TOWNSHIP OF,PLUMMER ADDITIONAL,,,2565,1970-01-01,2017-01-09,2019-04-01,22737,0,0,0,0,
67906781,Single Tier Municipality,96,"TOWNSHIP OF MACDONALD, MEREDITH AND ABERDEEN ADDITIONAL",57051,80607,Water,5751,TOWNSHIP OF,"MACDONALD, MEREDITH AND ABERDEEN ADDITIONAL",,,2565,1970-01-01,2017-01-09,2019-04-01,22785,0,0,0,0,
67916302,Lower Tier Municipality,95,MUNICIPALITY OF CLARINGTON,18017,10402,Water,1817,MUNICIPALITY OF,CLARINGTON,,REGIONAL MUNICIPALITY OF DURHAM,2563,1970-01-01,2017-01-09,2019-04-01,22865,0,0,0,0,
67916551,Lower Tier Municipality,95,VILLAGE OF NEWBURY,39002,59504,Mainland,3902,VILLAGE OF,NEWBURY,,COUNTY OF MIDDLESEX,2563,1970-01-01,2017-01-09,2019-04-01,22881,0,0,0,0,
67906677,Single Tier Municipality,96,CITY OF TEMISKAMING SHORES,54010,90101,Islands,5418,CITY OF,TEMISKAMING SHORES,,,2565,1970-01-01,2017-01-09,2019-04-01,22897,0,0,0,0,
67916319,Lower Tier Municipality,95,TOWN OF GEORGINA,19070,27408,Water,1970,TOWN OF,GEORGINA,,REGIONAL MUNICIPALITY OF YORK,2563,1970-01-01,2017-01-09,2019-04-01,22913,0,0,0,0,
67916511,Lower Tier Municipality,95,TOWN OF LAKESHORE,37049,45412,Water,3751,TOWN OF,LAKESHORE,,COUNTY OF ESSEX,2563,1970-01-01,2017-01-09,2019-04-01,22945,0,0,0,0,
67906575,Single Tier Municipality,96,MUNICIPALITY OF MCDOUGALL,49031,86612,Water,4931,MUNICIPALITY OF,MCDOUGALL,,,2565,1970-01-01,2017-01-09,2019-04-01,22993,0,0,0,0,
67906682,Single Tier Municipality,96,TOWNSHIP OF HUDSON,54021,90613,Mainland,5421,TOWNSHIP OF,HUDSON,,,2565,1970-01-01,2017-01-09,2019-04-01,23057,0,0,0,0,
67916296,Lower Tier Municipality,95,TOWN OF AJAX,18005,10401,Water,1805,TOWN OF,AJAX,,REGIONAL MUNICIPALITY OF DURHAM,2563,1970-01-01,2017-01-09,2019-04-01,23073,0,0,0,0,
67916389,Lower Tier Municipality,95,CITY OF ST. CATHARINES,26053,18103,Water,2629,CITY OF,ST. CATHARINES,,REGIONAL MUNICIPALITY OF NIAGARA,2563,1970-01-01,2017-01-09,2019-04-01,23089,0,0,0,0,
67906587,Single Tier Municipality,96,TOWNSHIP OF STRONG,49046,86618,Mainland,4946,TOWNSHIP OF,STRONG,,,2565,1970-01-01,2017-01-09,2019-04-01,23105,0,0,0,0,
67916634,Lower Tier Municipality,95,MUNICIPALITY OF NORTHERN BRUCE PENINSULA,41061,41623,Islands,4109,MUNICIPALITY OF,NORTHERN BRUCE PENINSULA,,COUNTY OF BRUCE,2563,1970-01-01,2017-01-09,2019-04-01,23137,0,0,0,0,
67906799,Single Tier Municipality,96,TOWNSHIP OF GILLIES,58012,89603,Mainland,5812,TOWNSHIP OF,GILLIES,,,2565,1970-01-01,2017-01-09,2019-04-01,23201,0,0,0,0,
67906441,Single Tier Municipality,96,CITY OF BELLEVILLE,12005,51103,Water,1208,CITY OF,BELLEVILLE,,,2565,1970-01-01,2017-01-09,2019-04-01,23265,0,0,0,0,
67906789,Single Tier Municipality,96,TOWNSHIP OF DUBREUILVILLE,57079,80619,Mainland,5779,TOWNSHIP OF,DUBREUILVILLE,,,2565,1970-01-01,2017-01-09,2019-04-01,23281,0,0,0,0,
67906776,Single Tier Municipality,96,TOWNSHIP OF THE NORTH SHORE,57040,80616,Mainland,5740,TOWNSHIP OF,THE NORTH SHORE,,,2565,1970-01-01,2017-01-09,2019-04-01,23313,0,0,0,0,
67916592,Lower Tier Municipality,95,TOWN OF GODERICH,40028,52403,Water,4028,TOWN OF,GODERICH,,COUNTY OF HURON,2563,2014-01-17,2017-01-09,2019-04-01,23345,0,0,0,0,
67906564,Single Tier Municipality,96,TOWNSHIP OF THE ARCHIPELAGO,49005,86621,Water,4905,TOWNSHIP OF,THE ARCHIPELAGO,,,2565,1970-01-01,2017-01-09,2019-04-01,23377,0,0,0,0,
67916327,Lower Tier Municipality,95,TOWN OF MONO,22012,43403,Mainland,2212,TOWN OF,MONO,,COUNTY OF DUFFERIN,2563,2019-04-01,2019-03-27,2019-04-01,23393,0,0,0,0,
67916130,Lower Tier Municipality,95,TOWNSHIP OF AUGUSTA,7006,56601,Mainland,706,TOWNSHIP OF,AUGUSTA,,UNITED COUNTIES OF LEEDS AND GRENVILLE,2563,1970-01-01,2017-01-09,2019-04-01,23425,0,0,0,0,
67906517,Single Tier Municipality,96,CITY OF PEMBROKE,47064,69101,Islands,4764,CITY OF,PEMBROKE,,,2565,1970-01-01,2017-01-09,2019-04-01,23441,0,0,0,0,
67916715,Lower Tier Municipality,95,TOWNSHIP OF RAMARA,43050,70622,Water,4348,TOWNSHIP OF,RAMARA,,COUNTY OF SIMCOE,2563,1970-01-01,2017-01-09,2019-04-01,23457,0,0,0,0,
67906835,Single Tier Municipality,96,TOWNSHIP OF MORLEY,59031,87610,Water,5931,TOWNSHIP OF,MORLEY,,,2565,1970-01-01,2017-01-09,2019-04-01,23473,0,0,0,0,
67906760,Single Tier Municipality,96,TOWN OF BRUCE MINES,57021,80402,Islands,5721,TOWN OF,BRUCE MINES,,,2565,1970-01-01,2017-01-09,2019-04-01,23601,0,0,0,0,
67906711,Single Tier Municipality,96,TOWNSHIP OF JAMES,54042,90614,Mainland,5442,TOWNSHIP OF,JAMES,,,2565,1970-01-01,2017-01-09,2019-04-01,23633,0,0,0,0,
67916255,Lower Tier Municipality,95,MUNICIPALITY OF HASTINGS HIGHLANDS,12073,51624,Mainland,1290,MUNICIPALITY OF,HASTINGS HIGHLANDS,,COUNTY OF HASTINGS,2563,1970-01-01,2017-01-09,2019-04-01,23697,0,0,0,0,
67906426,Single Tier Municipality,96,TOWN OF PRESCOTT,7008,56302,Water,708,TOWN OF,PRESCOTT,,,2565,1970-01-01,2017-01-09,2019-04-01,23713,0,0,0,0,
67906685,Single Tier Municipality,96,TOWNSHIP OF CASEY,54029,90604,Mainland,5429,TOWNSHIP OF,CASEY,,,2565,1970-01-01,2017-01-09,2019-04-01,23729,0,0,0,0,
67916573,Lower Tier Municipality,95,MUNICIPALITY OF SOUTH HURON,40003,52407,Water,4010,MUNICIPALITY OF,SOUTH HURON,,COUNTY OF HURON,2563,1970-01-01,2017-01-09,2019-04-01,23745,0,0,0,0,
67906590,Single Tier Municipality,96,TOWNSHIP OF MACHAR,49054,86611,Mainland,4954,TOWNSHIP OF,MACHAR,,,2565,1970-01-01,2017-01-09,2019-04-01,23793,0,0,0,0,
67916676,Lower Tier Municipality,95,TOWNSHIP OF GEORGIAN BLUFFS,42055,47622,Water,4203,TOWNSHIP OF,GEORGIAN BLUFFS,,COUNTY OF GREY,2563,1970-01-01,2017-01-09,2019-04-01,23809,0,0,0,0,
67916527,Lower Tier Municipality,95,VILLAGE OF OIL SPRINGS,38018,54505,Mainland,3818,VILLAGE OF,OIL SPRINGS,,COUNTY OF LAMBTON,2563,1970-01-01,2017-01-09,2019-04-01,23825,0,0,0,0,
67906817,Single Tier Municipality,96,TOWN OF MARATHON,58059,89403,Water,5859,TOWN OF,MARATHON,,,2565,2019-04-01,2019-03-27,2019-04-01,23841,0,0,0,0,
67906532,Single Tier Municipality,96,TOWNSHIP OF CALVIN,48022,85604,Mainland,4822,TOWNSHIP OF,CALVIN,,,2565,1970-01-01,2017-01-09,2019-04-01,19729,0,0,0,0,
67906810,Single Tier Municipality,96,TOWNSHIP OF TERRACE BAY,58054,89613,Islands,5854,TOWNSHIP OF,TERRACE BAY,,,2565,1970-01-01,2017-01-09,2019-04-01,19777,0,0,0,0,
67906728,Single Tier Municipality,96,TOWNSHIP OF FAUQUIER-STRICKLAND,56052,81608,Mainland,5652,TOWNSHIP OF,FAUQUIER-STRICKLAND,,,2565,1970-01-01,2017-01-09,2019-04-01,19809,0,0,0,0,
67916882,Lower Tier Municipality,95,TOWNSHIP OF WHITEWATER REGION,47050,69636,Water,4758,TOWNSHIP OF,WHITEWATER REGION,,COUNTY OF RENFREW,2563,1970-01-01,2017-01-09,2019-04-01,19873,0,0,0,0,
67906437,Single Tier Municipality,96,CITY OF KINGSTON,10005,46102,Water,1011,CITY OF,KINGSTON,,,2565,1970-01-01,2017-01-09,2019-04-01,19889,0,0,0,0,
67916362,Lower Tier Municipality,95,CITY OF PORT COLBORNE,26011,18102,Water,2711,CITY OF,PORT COLBORNE,,REGIONAL MUNICIPALITY OF NIAGARA,2563,1970-01-01,2017-01-09,2019-04-01,17841,0,0,0,0,
67906670,Single Tier Municipality,96,TOWNSHIP OF BALDWIN,52028,88601,Mainland,5228,TOWNSHIP OF,BALDWIN,,,2565,1970-01-01,2017-01-09,2019-04-01,17857,0,0,0,0,
67916501,Lower Tier Municipality,95,TOWN OF LASALLE,37034,45408,Water,3734,TOWN OF,LASALLE,,COUNTY OF ESSEX,2563,1970-01-01,2017-01-09,2019-04-01,17873,0,0,0,0,
67906489,Single Tier Municipality,96,MUNICIPALITY OF CHATHAM-KENT,36003,53102,Islands,3650,MUNICIPALITY OF,CHATHAM-KENT,,,2565,1970-01-01,2017-01-09,2019-04-01,18001,0,0,0,0,
67906418,Single Tier Municipality,96,CITY OF OTTAWA,6005,20107,Water,614,CITY OF,OTTAWA,,,2565,1970-01-01,2017-01-09,2019-04-01,18033,0,0,0,0,
67916329,Lower Tier Municipality,95,TOWNSHIP OF MULMUR,22016,43606,Mainland,2216,TOWNSHIP OF,MULMUR,,COUNTY OF DUFFERIN,2563,1970-01-01,2017-01-09,2019-04-01,18049,0,0,0,0,
67906763,Single Tier Municipality,96,MUNICIPALITY OF HURON SHORES,57023,80620,Islands,5724,MUNICIPALITY OF,HURON SHORES,,,2565,1970-01-01,2017-01-09,2019-04-01,18081,0,0,0,0,
67916900,Lower Tier Municipality,95,TOWN OF PETAWAWA,47077,69405,Water,4779,TOWN OF,PETAWAWA,,COUNTY OF RENFREW,2563,1970-01-01,2017-01-09,2019-04-01,18161,0,0,0,0,
67906598,Single Tier Municipality,96,TOWNSHIP OF CENTRAL MANITOULIN,51009,83613,Islands,5104,MUNICIPALITY OF,CENTRAL MANITOULIN,,,2565,1970-01-01,2017-01-09,2019-04-01,18177,0,0,0,0,
67916289,Lower Tier Municipality,95,TOWNSHIP OF DOURO-DUMMER,15021,66618,Mainland,1522,TOWNSHIP OF,DOURO-DUMMER,,COUNTY OF PETERBOROUGH,2563,1970-01-01,2017-01-09,2019-04-01,18225,0,0,0,0,
67906743,Single Tier Municipality,96,VILLAGE OF HILTON BEACH,57006,80501,Mainland,5706,VILLAGE OF,HILTON BEACH,,,2565,1970-01-01,2017-01-09,2019-04-01,18257,0,0,0,0,
67906456,Single Tier Municipality,96,CITY OF HAMILTON,25005,16103,Water,2518,CITY OF,HAMILTON,,,2565,1970-01-01,2017-01-09,2019-04-01,18337,0,0,0,0,
67906576,Single Tier Municipality,96,TOWN OF PARRY SOUND,49032,86402,Islands,4932,TOWN OF,PARRY SOUND,,,2565,1970-01-01,2017-01-09,2019-04-01,18417,0,0,0,0,
67906833,Single Tier Municipality,96,TOWNSHIP OF MORLEY,59031,87610,Islands,5931,TOWNSHIP OF,MORLEY,,,2565,1970-01-01,2017-01-09,2019-04-01,18449,0,0,0,0,
67916717,Lower Tier Municipality,95,TOWN OF WASAGA BEACH,43064,70408,Islands,4364,TOWN OF,WASAGA BEACH,,COUNTY OF SIMCOE,2563,1970-01-01,2017-01-09,2019-04-01,18481,0,0,0,0,
67916478,Lower Tier Municipality,95,TOWN OF KINGSVILLE,37008,45411,Islands,3711,TOWN OF,KINGSVILLE,,COUNTY OF ESSEX,2563,1970-01-01,2017-01-09,2019-04-01,18513,0,0,0,0,
67906583,Single Tier Municipality,96,TOWNSHIP OF CARLING,49036,86602,Water,4936,TOWNSHIP OF,CARLING,,,2565,1970-01-01,2017-01-09,2019-04-01,18529,0,0,0,0,
67906735,Single Tier Municipality,96,TOWNSHIP OF MATTICE-VAL CÔTÉ,56077,81612,Mainland,5677,TOWNSHIP OF,MATTICE-VAL CÔTÉ,,,2565,1970-01-01,2017-01-09,2019-04-01,18545,0,0,0,0,
67916754,Lower Tier Municipality,95,TOWNSHIP OF SEVERN,43080,70623,Islands,4351,TOWNSHIP OF,SEVERN,,COUNTY OF SIMCOE,2563,1970-01-01,2017-01-09,2019-04-01,18577,0,0,0,0,
67906793,Single Tier Municipality,96,MUNICIPALITY OF NEEBING,58001,89606,Mainland,5801,MUNICIPALITY OF,NEEBING,,,2565,1970-01-01,2017-01-09,2019-04-01,18625,0,0,0,0,
67916270,Lower Tier Municipality,95,TOWNSHIP OF ALNWICK/HALDIMAND,14015,61616,Water,1450,TOWNSHIP OF,ALNWICK/HALDIMAND,,COUNTY OF NORTHUMBERLAND,2563,1970-01-01,2017-01-09,2019-04-01,18641,0,0,0,0,
67906780,Single Tier Municipality,96,"TOWNSHIP OF MACDONALD, MEREDITH AND ABERDEEN ADDITIONAL",57051,80607,Mainland,5751,TOWNSHIP OF,"MACDONALD, MEREDITH AND ABERDEEN ADDITIONAL",,,2565,1970-01-01,2017-01-09,2019-04-01,18657,0,0,0,0,
67916765,Lower Tier Municipality,95,TOWN OF GRAVENHURST,44002,33402,Water,4402,TOWN OF,GRAVENHURST,,DISTRICT MUNICIPALITY OF MUSKOKA,2563,1970-01-01,2017-01-09,2019-04-01,18673,0,0,0,0,
67916496,Lower Tier Municipality,95,TOWN OF LASALLE,37034,45408,Islands,3734,TOWN OF,LASALLE,,COUNTY OF ESSEX,2563,1970-01-01,2017-01-09,2019-04-01,18689,0,0,0,0,
67906586,Single Tier Municipality,96,MUNICIPALITY OF MAGNETAWAN,49041,86622,Mainland,4944,MUNICIPALITY OF,MAGNETAWAN,,,2565,1970-01-01,2017-01-09,2019-04-01,18721,0,0,0,0,
67906812,Single Tier Municipality,96,TOWNSHIP OF TERRACE BAY,58054,89613,Water,5854,TOWNSHIP OF,TERRACE BAY,,,2565,1970-01-01,2017-01-09,2019-04-01,18769,0,0,0,0,
67906608,Single Tier Municipality,96,TOWN OF NORTHEASTERN MANITOULIN AND THE ISLANDS,51015,83403,Islands,5119,TOWN OF,NORTHEASTERN MANITOULIN AND THE ISLANDS,,,2565,2015-09-25,2017-01-09,2019-04-01,18785,0,0,0,0,
67916708,Lower Tier Municipality,95,TOWNSHIP OF ORO-MEDONTE,43047,70621,Water,4346,TOWNSHIP OF,ORO-MEDONTE,,COUNTY OF SIMCOE,2563,1970-01-01,2017-01-09,2019-04-01,18849,0,0,0,0,
67916452,Lower Tier Municipality,95,MUNICIPALITY OF CENTRAL ELGIN,34015,44610,Islands,3418,MUNICIPALITY OF,CENTRAL ELGIN,,COUNTY OF ELGIN,2563,1970-01-01,2017-01-09,2019-04-01,18897,0,0,0,0,
67906775,Single Tier Municipality,96,TOWNSHIP OF THE NORTH SHORE,57040,80616,Islands,5740,TOWNSHIP OF,THE NORTH SHORE,,,2565,2019-04-01,2019-03-27,2019-04-01,18913,0,0,0,0,
67916476,Lower Tier Municipality,95,MUNICIPALITY OF LEAMINGTON,37003,45413,Water,3706,MUNICIPALITY OF,LEAMINGTON,,COUNTY OF ESSEX,2563,1970-01-01,2017-01-09,2019-04-01,18929,0,0,0,0,
67906559,Single Tier Municipality,96,TOWNSHIP OF THE ARCHIPELAGO,49005,86621,Mainland,4905,TOWNSHIP OF,THE ARCHIPELAGO,,,2565,1970-01-01,2017-01-09,2019-04-01,18961,0,0,0,0,
67916401,Lower Tier Municipality,95,TOWN OF GRIMSBY,26065,18402,Water,2615,TOWN OF,GRIMSBY,,REGIONAL MUNICIPALITY OF NIAGARA,2563,1970-01-01,2017-01-09,2019-04-01,18977,0,0,0,0,
67906671,Single Tier Municipality,96,TOWNSHIP OF NAIRN AND HYMAN,52031,88613,Mainland,5231,TOWNSHIP OF,NAIRN AND HYMAN,,,2565,1970-01-01,2017-01-09,2019-04-01,19009,0,0,0,0,
67916583,Lower Tier Municipality,95,MUNICIPALITY OF CENTRAL HURON,40025,52617,Water,4030,MUNICIPALITY OF,CENTRAL HURON,,COUNTY OF HURON,2563,2014-01-17,2017-01-09,2019-04-01,19025,0,0,0,0,
67916597,Lower Tier Municipality,95,TOWNSHIP OF ASHFIELD-COLBORNE-WAWANOSH,40030,52618,Water,4070,TOWNSHIP OF,ASHFIELD-COLBORNE-WAWANOSH,,COUNTY OF HURON,2563,1970-01-01,2017-01-09,2019-04-01,19041,0,0,0,0,
67906522,Single Tier Municipality,96,TOWNSHIP OF PAPINEAU-CAMERON,48017,85612,Islands,4816,TOWNSHIP OF,PAPINEAU-CAMERON,,,2565,1970-01-01,2017-01-09,2019-04-01,19073,0,0,0,0,
67916518,Lower Tier Municipality,95,TOWNSHIP OF ST. CLAIR,38002,54614,Water,3805,TOWNSHIP OF,ST. CLAIR,,COUNTY OF LAMBTON,2563,1970-01-01,2017-01-09,2019-04-01,19089,0,0,0,0,
