,location_code,name,city,province,covid_site,street,date,X,Y,postal,fsa,type
1037,44.0222968-79.4494682Loblaw,Loblaw Pharmacy,Aurora,Ontario,Yes,15900 Bayview Ave,2022-02-26,44.0222968,-79.4494682,L4G7Y3,L4G,Loblaw
1038,44.0265193-79.4302004IDA,Aurora IDA Pharmacy,Aurora,Ontario,Yes,25 William Graham Dr Unit B1,2021-05-02,44.0265193,-79.4302004,L4G3G3,L4G,IDA
1039,44.0344096-79.4497334Shoppers Drug Mart,Shoppers Drug Mart,Newmarket,Ontario,Yes,665 Stone Haven Ave,2023-11-21,44.0344096,-79.4497334,L3X2G2,L3X,Shoppers Drug Mart
1040,44.0397425-79.4776392Rexall,Rexall,Newmarket,Ontario,Yes,16900 Yonge St,2023-01-20,44.0397425,-79.4776392,L3Y0A3,L3Y,Rexall
1041,44.0403492-79.4528966Other/Independent,Mulock Medical Pharmacy,Newmarket,Ontario,Yes,16700 Bayview Ave,2022-06-28,44.0403492,-79.4528966,L3X1W1,L3X,Other/Independent
1042,44.0422599-77.7368828Other/Independent,Brighton Remedy's Rx,Brighton,Ontario,Yes,24 Main St,2021-06-09,44.0422599,-77.7368828,K0K2H0,K0K,Other/Independent
1043,44.0535041-79.4573139Other/Independent,Robins Pharmacy,Newmarket,Ontario,Yes,191 Main St,2023-04-17,44.0535041,-79.4573139,L3Y4X1,L3Y,Other/Independent
1044,44.0537972-79.4785939Shoppers Drug Mart,Shoppers Drug Mart,Newmarket,Ontario,Yes,20 Davis Dr,2023-11-22,44.0537972,-79.4785939,L3Y2M7,L3Y,Shoppers Drug Mart
1045,44.0553217-79.473904Other/Independent,Newmarket Pharmacy,Newmarket,Ontario,Yes,130 Davis Dr Unit 24,2022-07-03,44.0553217,-79.473904,L3Y2N1,L3Y,Other/Independent
1046,44.0598663-79.479979Other/Independent,Total Health Pharmacy,Newmarket,Ontario,Yes,17725 Yonge St Unit 8,2024-09-12,44.0598663,-79.479979,L3Y7C1,L3Y,Other/Independent
1047,44.0605684-79.4563689Other/Independent,Dixon Medical Pharmacy,Newmarket,Ontario,Yes,531 Davis Dr Unit 106,2021-08-30,44.0605684,-79.4563689,L3Y6P5,L3Y,Other/Independent
1048,44.0662691-79.4856801Walmart,Wal-Mart Pharmacy,Newmarket,Ontario,Yes,17940 Yonge St,2024-11-14,44.0662691,-79.4856801,L3Y8S4,L3Y,Walmart
1049,44.0680634-79.4306535Metro,Metro Pharmacy,Newmarket,Ontario,Yes,1111 Davis Dr,2022-06-10,44.0680634,-79.4306535,L3Y8X2,L3Y,Metro
1050,44.0680634-79.4306535Shoppers Drug Mart,Shoppers Drug Mart,Newmarket,Ontario,Yes,1111 Davis Dr,2023-11-23,44.0680634,-79.4306535,L3Y8X2,L3Y,Shoppers Drug Mart
1051,44.0680634-79.4306535Walmart,Wal-Mart Pharmacy,Newmarket,Ontario,Yes,1111 Davis Dr,2024-11-15,44.0680634,-79.4306535,L3Y8X2,L3Y,Walmart
1052,44.0698592-79.4862851Loblaw,Loblaw Pharmacy,Newmarket,Ontario,Yes,18120 Yonge St,2022-03-26,44.0698592,-79.4862851,L3Y8V1,L3Y,Loblaw
1053,44.0713321-79.4341705Other/Independent,New Care Pharmacy,Newmarket,Ontario,Yes,17730 Leslie St,2022-07-02,44.0713321,-79.4341705,L3Y3E4,L3Y,Other/Independent
1054,44.0728251-79.4848989Costco,Costco Pharmacy,East Gwillimbury,Ontario,Yes,18182 Yonge St,2021-07-15,44.0728251,-79.4848989,L9N0J3,L9N,Costco
1055,44.0787294-80.203811IDA,Caravaggio IDA Drugs,Shelburne,Ontario,Yes,128 Main St E,2021-06-15,44.0787294,-80.203811,L9V3K5,L9V,IDA
1056,44.0807694-80.1870706Loblaw,Drugstore Pharmacy,Shelburne,Ontario,Yes,101 Second Line,2021-10-04,44.0807694,-80.1870706,L9V3J4,L9V,Loblaw
1057,44.0817074-80.189986Other/Independent,Shelburne Town Pharmacy,Shelburne,Ontario,Yes,712 Main St E Unit 103,2023-05-06,44.0817074,-80.189986,L9V2Z4,L9V,Other/Independent
1058,44.0879145-79.1324508Walmart,Wal-Mart Pharmacy,Uxbridge,Ontario,Yes,6 Welwood Rd,2024-12-18,44.0879145,-79.1324508,L9P1X4,L9P,Walmart
1059,44.0896959-79.1308162Loblaw,Drugstore Pharmacy,Uxbridge,Ontario,Yes,323 Toronto St S,2021-10-05,44.0896959,-79.1308162,L9P1N2,L9P,Loblaw
1060,44.0916813-79.1312297Other/Independent,Trail Capital Pharmacy,Uxbridge,Ontario,Yes,2 Douglas Rd Unit A35,2024-09-15,44.0916813,-79.1312297,L9P1S9,L9P,Other/Independent
1061,44.0945329-78.9639377Walmart,Wal-Mart Pharmacy,Port Perry,Ontario,Yes,1535 Hwy 7A,2024-11-25,44.0945329,-78.9639377,L9L1B5,L9L,Walmart
1062,44.094773-77.6042056Walmart,Wal-Mart Pharmacy,Trenton,Ontario,Yes,470 Second Dug Hill Rd,2024-12-17,44.094773,-77.6042056,K8V5P7,K8V,Walmart
1063,44.0960415-79.1275992Rexall,Rexall,Uxbridge,Ontario,Yes,2 Elgin Park Dr Unit C,2023-03-24,44.0960415,-79.1275992,L9P0B1,L9P,Rexall
1064,44.0966515-79.1293634Shoppers Drug Mart,Shoppers Drug Mart,Uxbridge,Ontario,Yes,232 Toronto St S,2024-05-19,44.0966515,-79.1293634,L9P0C4,L9P,Shoppers Drug Mart
1065,44.0982639-77.5767169Metro,Metro Pharmacy,Trenton,Ontario,Yes,53 Quinte St,2022-06-16,44.0982639,-77.5767169,K8V3S8,K8V,Metro
1066,44.1004585-77.5767181Shoppers Drug Mart,Shoppers Drug Mart,Trenton,Ontario,Yes,83 Dundas St W,2024-05-17,44.1004585,-77.5767181,K8V3P4,K8V,Shoppers Drug Mart
1067,44.101247-78.941052Shoppers Drug Mart,Shoppers Drug Mart,Port Perry,Ontario,Yes,1865 Scugog St,2024-01-27,44.101247,-78.941052,L9L1J3,L9L,Shoppers Drug Mart
1068,44.1016525-78.9389671Other/Independent,Pharmacy Associates Of Port Perry,Port Perry,Ontario,Yes,11 Water St Unit B,2022-09-02,44.1016525,-78.9389671,L9L1H9,L9L,Other/Independent
1069,44.10349-78.928124Other/Independent,Port Perry Remedy's Rx,Port Perry,Ontario,Yes,1893 Scugog St,2022-10-02,44.10349,-78.928124,L9L1H9,L9L,Other/Independent
1070,44.1041545-78.9538813Other/Independent,Durham Pharmacy,Port Perry,Ontario,Yes,462 Paxton St,2021-10-14,44.1041545,-78.9538813,L9L1L9,L9L,Other/Independent
1071,44.104481-77.5690616Rexall,Rexall,Trenton,Ontario,Yes,109 Dundas St E,2023-03-23,44.104481,-77.5690616,K8V1L1,K8V,Rexall
1072,44.1057071-79.5916902Loblaw,Loblaw Pharmacy,Bradford,Ontario,Yes,500 Holland St W,2022-03-01,44.1057071,-79.5916902,L3Z0A2,L3Z,Loblaw
1073,44.1072075-78.8205228Other/Independent,Wellness Sheild,Blackstock,Ontario,Yes,14020 Old Scugog Rd,2025-01-14,44.1072075,-78.8205228,L0B1B0,L0B,Other/Independent
1074,44.1077558-79.1226591Pharmasave,Pharmasave Uxbridge Med Pharm,Uxbridge,Ontario,Yes,29 Toronto St S Suite 1B,2022-09-28,44.1077558,-79.1226591,L9P1V9,L9P,Pharmasave
1075,44.1078642-79.591509Other/Independent,Holland Street Pharmacy,Bradford,Ontario,Yes,484 Holland St W Unit B3,2022-01-08,44.1078642,-79.591509,L3Z0A2,L3Z,Other/Independent
1076,44.108581-79.5864844IDA,Pharmalink IDA Phamracy,Bradford,Ontario,Yes,456 Holland St W Unit 2,2022-09-04,44.108581,-79.5864844,L3Z0G1,L3Z,IDA
1077,44.1088447-79.5909823Rexall,Rexall,Bradford,Ontario,Yes,461 Holland St W,2022-11-16,44.1088447,-79.5909823,L3Z0C1,L3Z,Rexall
1078,44.1093374-79.5975737Walmart,Wal-Mart Pharmacy,Bradford,Ontario,Yes,545 Holland St W,2024-10-07,44.1093374,-79.5975737,L3Z0C1,L3Z,Walmart
1079,44.1096085-79.5800977Sobeys,Sobeys Pharmacy,Bradford,Ontario,Yes,40 Melbourne Dr,2024-07-11,44.1096085,-79.5800977,L3Z2B1,L3Z,Sobeys
1080,44.1124446-79.5693873Shoppers Drug Mart,Shoppers Drug Mart,Bradford,Ontario,Yes,140 Holland St W,2023-06-04,44.1124446,-79.5693873,L3Z1R7,L3Z,Shoppers Drug Mart
1081,44.1161931-79.5590269Other/Independent,Simcoe Square Pharmacy,Bradford,Ontario,Yes,157 Holland St E Unit 9,2024-07-02,44.1161931,-79.5590269,L3Z2B2,L3Z,Other/Independent
1082,44.1260137-79.5667534Pharmasave,Pharmasave,Bradford,Ontario,Yes,305 Barrie St Unit 6A,2022-09-05,44.1260137,-79.5667534,L3Z2B1,L3Z,Pharmasave
1083,44.1334975-81.1489714Pharmasave,Pellow Pharmasave,Walkerton,Ontario,Yes,232 Durham St E,2022-08-13,44.1334975,-81.1489714,N0G2V0,N0G,Pharmasave
1084,44.139767-77.384344Other/Independent,Rossmore Pharmacy,Belleville,Ontario,Yes,5503 Hwy 62 S,2023-04-20,44.139767,-77.384344,K8N0L5,K8N,Other/Independent
1085,44.1469615-79.8859886Rexall,Rexall,Alliston,Ontario,Yes,149 Young St,2022-11-07,44.1469615,-79.8859886,L9R2A9,L9R,Rexall
1086,44.1550807-81.0048042Shoppers Drug Mart,Shoppers Drug Mart,Hanover,Ontario,Yes,895 10th St,2023-08-19,44.1550807,-81.0048042,N4N1S4,N4N,Shoppers Drug Mart
1087,44.1594696-77.3988292Shoppers Drug Mart,Shoppers Drug Mart,Belleville,Ontario,Yes,150 Sidney St,2023-05-30,44.1594696,-77.3988292,K8P5E2,K8P,Shoppers Drug Mart
1088,44.1598135-77.3966767Other/Independent,Pharma Xpress,Belleville,Ontario,Yes,161 Bridge St W,2022-08-27,44.1598135,-77.3966767,K8P1K2,K8P,Other/Independent
1089,44.1618452-77.3717408Rexall,Rexall,Belleville,Ontario,Yes,173 Dundas St E,2022-11-13,44.1618452,-77.3717408,K8N1C9,K8N,Rexall
1090,44.1655184-77.3569382Shoppers Drug Mart,Shoppers Drug Mart,Belleville,Ontario,Yes,405 Dundas St E,2023-05-29,44.1655184,-77.3569382,K8N1E7,K8N,Shoppers Drug Mart
1091,44.1685088-80.3923103Other/Independent,Dundalk Village Pharmacy,Dundalk,Ontario,Yes,1 Main St E,2021-10-10,44.1685088,-80.3923103,N0C1B0,N0C,Other/Independent
1092,44.1691848-77.3583737Other/Independent,Kelly's Drug Store,Belleville,Ontario,Yes,411 Bridge St E,2022-02-01,44.1691848,-77.3583737,K8N1P7,K8N,Other/Independent
1093,44.1761734-77.3910988Metro,Metro Pharmacy,Belleville,Ontario,Yes,110 N Front St,2022-05-30,44.1761734,-77.3910988,K8P3B6,K8P,Metro
1094,44.1762894-81.635488Pharmasave,Gordon Pharmasave,Kincardine,Ontario,Yes,767 Queen St,2021-12-10,44.1762894,-81.635488,N2Z2Z4,N2Z,Pharmasave
1095,44.1772452-80.8184226Other/Independent,Rx Drug Mart,Durham,Ontario,Yes,207 Garafraxa St N Unit 203,2023-04-24,44.1772452,-80.8184226,N0G1R0,N0G,Other/Independent
1096,44.1799938-81.6162663Rexall,Rexall,Kincardine,Ontario,Yes,1116 Sutton St,2022-12-22,44.1799938,-81.6162663,N2Z2C6,N2Z,Rexall
1097,44.1848324-76.7674084Other/Independent,Bath Family Pharmacy,Bath,Ontario,Yes,220 Main St Unit 1,2021-05-10,44.1848324,-76.7674084,K0H1G0,K0H,Other/Independent
1098,44.1859537-81.6280063Other/Independent,Mckechnie Pharmacy,Kincardine,Ontario,Yes,1201 Queen St,2022-05-16,44.1859537,-81.6280063,N2Z3C1,N2Z,Other/Independent
1099,44.189156-77.3975287Shoppers Drug Mart,Shoppers Drug Mart,Belleville,Ontario,Yes,390 Front St N,2023-05-28,44.189156,-77.3975287,K8P3E1,K8P,Shoppers Drug Mart
1100,44.1894746-79.7088314Pharmasave,Cookstown Pharmasave,Cookstown,Ontario,Yes,52 Queen St W,2021-07-07,44.1894746,-79.7088314,L0L1L0,L0L,Pharmasave
1101,44.2164154-79.4636207Shoppers Drug Mart,Shoppers Drug Mart,Keswick,Ontario,Yes,411 The Queensway S,2023-08-26,44.2164154,-79.4636207,L4P2C7,L4P,Shoppers Drug Mart
1102,44.2187083-79.4475555Walmart,Wal-Mart Pharmacy,Keswick,Ontario,Yes,23550 Woodbine Ave,2024-10-25,44.2187083,-79.4475555,L4P3E9,L4P,Walmart
1103,44.2191619-76.6434574Other/Independent,Amherstview Drugs,Kingston,Ontario,Yes,4499 Bath Rd,2021-04-25,44.2191619,-76.6434574,K7N1A6,K7N,Other/Independent
1104,44.2195772-76.6423544Shoppers Drug Mart,Shoppers Drug Mart,Amherstview,Ontario,Yes,15 Sherwood Ave,2023-05-16,44.2195772,-76.6423544,K7N1N1,K7N,Shoppers Drug Mart
1105,44.2204744-79.4485566Other/Independent,Drugsmart Pharmacy,Keswick,Ontario,Yes,234 Dovedale Dr,2021-09-14,44.2204744,-79.4485566,L4P0H3,L4P,Other/Independent
1106,44.2207463-76.5175753Other/Independent,Peters Drugs PharmaChoice,Kingston,Ontario,Yes,640 King St W,2022-08-19,44.2207463,-76.5175753,K7M2E5,K7M,Other/Independent
1107,44.2237426-76.4935185Other/Independent,Clinic Pharmacy,Kingston,Ontario,Yes,76 Stuart St,2021-07-01,44.2237426,-76.4935185,K7L2V7,K7L,Other/Independent
1108,44.2240643-76.6631081Pharmasave,Pharmasave Loyalist Pharmacy,Amherstview,Ontario,Yes,200 Speers Blvd,2022-09-22,44.2240643,-76.6631081,K7N1Y7,K7N,Pharmasave
1109,44.2270774-79.4482375Loblaw,Zehrs Pharmacy,Keswick,Ontario,Yes,24018 Woodbine Ave,2025-02-20,44.2270774,-79.4482375,L4P3E9,L4P,Loblaw
1110,44.2308559-76.4859204Other/Independent,Lovell Drugs,Kingston,Ontario,Yes,166 Brock St,2022-05-01,44.2308559,-76.4859204,K7L3E2,K7L,Other/Independent
1111,44.2315041-76.4838087Shoppers Drug Mart,Shoppers Drug Mart,Kingston,Ontario,Yes,136 Princess St,2023-09-03,44.2315041,-76.4838087,K7L1A7,K7L,Shoppers Drug Mart
1112,44.2340283-76.4937799Shoppers Drug Mart,Shoppers Drug Mart,Kingston,Ontario,Yes,445 Princess St,2023-09-04,44.2340283,-76.4937799,K7L1C3,K7L,Shoppers Drug Mart
1113,44.2344385-79.4501715Rexall,Rexall,Keswick,Ontario,Yes,76 Arlington Dr Unit C,2022-12-21,44.2344385,-79.4501715,L4P0A9,L4P,Rexall
1114,44.2353007-76.5669322Pharmasave,Gardiner's Pharmasave,Kingston,Ontario,Yes,500 Gardiners Rd,2021-12-02,44.2353007,-76.5669322,K7M7W9,K7M,Pharmasave
1115,44.236916-76.5823035Shoppers Drug Mart,Shoppers Drug Mart,Kingston,Ontario,Yes,1875 Bath Rd,2023-09-05,44.236916,-76.5823035,K7M4Y3,K7M,Shoppers Drug Mart
1116,44.2378882-76.5919508Other/Independent,Nofrills,Kingston,Ontario,Yes,1030 Coverdale Dr,2022-07-09,44.2378882,-76.5919508,K7M8X7,K7M,Other/Independent
1117,44.2384629-76.4857377Rexall,Rexall,Kingston,Ontario,Yes,240 Montreal St,2022-12-23,44.2384629,-76.4857377,K7K3G8,K7K,Rexall
1118,44.2389873-76.5072859Other/Independent,Medical Arts Pharmacy,Kingston,Ontario,Yes,800 Princess St,2022-05-22,44.2389873,-76.5072859,K7L5E4,K7L,Other/Independent
1119,44.239413-76.5067772Other/Independent,Frontenac Medical Pharmacy,Kingston,Ontario,Yes,789 Princess St,2021-11-30,44.239413,-76.5067772,K7L1E9,K7L,Other/Independent
1120,44.2394846-76.5071202Shoppers Drug Mart,Shoppers Drug Mart,Kingston,Ontario,Yes,797 Princess St,2023-08-29,44.2394846,-76.5071202,K7L1G1,K7L,Shoppers Drug Mart
1121,44.2402229-76.5251988Other/Independent,Med+ Pharmacy,Kingston,Ontario,Yes,277 Bath Rd,2022-05-19,44.2402229,-76.5251988,K7M2X6,K7M,Other/Independent
1122,44.2419276-76.5156591Rexall,Rexall,Kingston,Ontario,Yes,1036 Princess St,2022-12-24,44.2419276,-76.5156591,K7L1H2,K7L,Rexall
1123,44.2422699-76.49576Other/Independent,Division Pharmacy,Kingston,Ontario,Yes,472 Division St Unit 2,2021-08-28,44.2422699,-76.49576,K7K4B1,K7K,Other/Independent
1124,44.2428429-76.5185193Loblaw,Loblaws,Kingston,Ontario,Yes,1100 Princess St,2022-04-21,44.2428429,-76.5185193,K7L5G8,K7L,Loblaw
1125,44.2436526-76.5142772Shoppers Drug Mart,Shoppers Drug Mart,Kingston,Ontario,Yes,1011 Princess St,2023-09-01,44.2436526,-76.5142772,K7L1H3,K7L,Shoppers Drug Mart
1126,44.2484037-76.5806125Other/Independent,Milford Pharmacy,Kingston,Ontario,Yes,728 Milford Dr,2022-06-18,44.2484037,-76.5806125,K7P1C6,K7P,Other/Independent
1127,44.2502512-76.5535727Rexall,Rexall,Kingston,Ontario,Yes,817 Edgar St,2022-12-25,44.2502512,-76.5535727,K7M8Y4,K7M,Rexall
1128,44.2511182-76.5690727Other/Independent,Medical Tree,Kingston,Ontario,Yes,795 Gardiners Rd Unit 6,2022-05-25,44.2511182,-76.5690727,K7M7E6,K7M,Other/Independent
1129,44.2518053-76.5931267Shoppers Drug Mart,Shoppers Drug Mart,Kingston,Ontario,Yes,775 Strand Blvd,2023-08-31,44.2518053,-76.5931267,K7P2S7,K7P,Shoppers Drug Mart
1130,44.2529193-76.4609127Pharmasave,Barriefield Pharmasave,Kingston,Ontario,Yes,760 Hwy 15 Unit 13,2021-05-09,44.2529193,-76.4609127,K7L0C3,K7L,Pharmasave
1131,44.2532378-76.4852017Other/Independent,CATP Kingston,Kingston,Ontario,Yes,7 Hickson Ave,2021-06-23,44.2532378,-76.4852017,K7K2N4,K7K,Other/Independent
1132,44.2553138-76.4599028Shoppers Drug Mart,Shoppers Drug Mart,Kingston,Ontario,Yes,823 Hwy 15,2023-09-06,44.2553138,-76.4599028,K7L4V3,K7L,Shoppers Drug Mart
1133,44.2563363-76.572171Shoppers Drug Mart,Shoppers Drug Mart,Kingston,Ontario,Yes,945 Gardiners Rd Unit L074,2023-08-28,44.2563363,-76.572171,K7M7H4,K7M,Shoppers Drug Mart
1134,44.2564519-76.9609132Shoppers Drug Mart,Shoppers Drug Mart,Napanee,Ontario,Yes,10 Alkenbrack St Unit 2,2023-11-16,44.2564519,-76.9609132,K7R0A6,K7R,Shoppers Drug Mart
1135,44.257184-76.549969Other/Independent,FreshCo Pharmacy Princess,Kingston,Ontario,Yes,2327 Princess St,2021-11-28,44.257184,-76.549969,K7M3G1,K7M,Other/Independent
1136,44.2575256-76.5583154Shoppers Drug Mart,Shoppers Drug Mart,Kingston,Ontario,Yes,2437 Princess St Unit 100,2023-09-02,44.2575256,-76.5583154,K7M3G1,K7M,Shoppers Drug Mart
1137,44.2586876-76.9626492Other/Independent,Nofrills,Napanee,Ontario,Yes,450 Centre St N,2022-07-10,44.2586876,-76.9626492,K7R1P8,K7R,Other/Independent
1138,44.2593345-76.9632033Rexall,Rexall,Napanee,Ontario,Yes,470 Centre St N,2023-01-16,44.2593345,-76.9632033,K7R1P8,K7R,Rexall
1139,44.26018-76.5603925Costco,Costco Pharmacy,Kingston,Ontario,Yes,1015 Centennial Dr,2021-07-20,44.26018,-76.5603925,K7P3B7,K7P,Costco
1140,44.2610102-76.5722326Loblaw,Loblaws,Kingston,Ontario,Yes,1048 Midland Ave,2022-04-20,44.2610102,-76.5722326,K7P2X9,K7P,Loblaw
1141,44.2611952-76.9634455Walmart,Wal-Mart Pharmacy,Napanee,Ontario,Yes,89 Jim Kimmett Blvd,2024-11-11,44.2611952,-76.9634455,K7R3L1,K7R,Walmart
1142,44.2624031-79.0674626Other/Independent,Sunderland Pharmacy,Sunderland,Ontario,Yes,103 River St,2024-08-13,44.2624031,-79.0674626,L0C1H0,L0C,Other/Independent
1143,44.2627539-76.4914328Other/Independent,Weller Pharmacy,Kingston,Ontario,Yes,263 Weller Ave Unit 2,2025-01-10,44.2627539,-76.4914328,K7K2V4,K7K,Other/Independent
1144,44.2644334-76.5002823Other/Independent,Nofrills,Kingston,Ontario,Yes,1162 Division St,2022-07-08,44.2644334,-76.5002823,K7K0C3,K7K,Other/Independent
1145,44.2651326-76.5725577Walmart,Wal-Mart Pharmacy,Kingston,Ontario,Yes,1130 Midland Ave,2024-10-26,44.2651326,-76.5725577,K7P2X9,K7P,Walmart
1146,44.2657409-76.4965906Shoppers Drug Mart,Shoppers Drug Mart,Kingston,Ontario,Yes,1201 Division St,2023-09-07,44.2657409,-76.4965906,K7K6X4,K7K,Shoppers Drug Mart
1147,44.2689808-76.4801421Shoppers Drug Mart,Shoppers Drug Mart,Kingston,Ontario,Yes,105 Sutherland Dr,2023-08-30,44.2689808,-76.4801421,K7K5V6,K7K,Shoppers Drug Mart
1148,44.2723188-78.340485Costco,Costco Pharmacy,Peterborough,Ontario,Yes,485 The Parkway,2021-08-03,44.2723188,-78.340485,K9J2A1,K9J,Costco
1149,44.2831292-78.3343136Guardian,High St. Guardian Pharmacy,Peterborough,Ontario,Yes,815 High St Unit 9,2022-01-05,44.2831292,-78.3343136,K9J8J9,K9J,Guardian
1150,44.2976921-77.5430435Other/Independent,Stirling Pharmacy,Stirling,Ontario,Yes,9 Tuftsville Rd Unit D,2024-08-05,44.2976921,-77.5430435,K0K3E0,K0K,Other/Independent
1151,44.304173-79.358766Other/Independent,Sutton Apothecary,Sutton,Ontario,Yes,121 High St,2024-08-19,44.304173,-79.358766,L0E1R0,L0E,Other/Independent
1152,44.3078176-77.7959602Other/Independent,MacLaren Pharmacy,Campbellford,Ontario,Yes,79 Bridge St E,2022-05-07,44.3078176,-77.7959602,K0L1L0,K0L,Other/Independent
1153,44.3081096-77.8008531Other/Independent,Rx Drug Mart,Campbellford,Ontario,Yes,16 Grand Rd,2023-04-23,44.3081096,-77.8008531,K0L1L0,K0L,Other/Independent
1154,44.314201-79.553889Other/Independent,Alcona Pharmacy,Innisfil,Ontario,Yes,1070 Innisfil Beach Rd Unit 14,2021-04-21,44.314201,-79.553889,L9S4T9,L9S,Other/Independent
1155,44.3194434-80.648711Other/Independent,Markdale Pharmacy,Markdale,Ontario,Yes,29 Toronto St N,2022-05-11,44.3194434,-80.648711,N0C1H0,N0C,Other/Independent
1156,44.3219436-79.8868634Guardian,Angus Borden Guardian Pharmacy,Angus,Ontario,Yes,6 River Dr Unit 1,2021-04-26,44.3219436,-79.8868634,L0M1B2,L0M,Guardian
1157,44.3225977-79.3709748Pharmasave,Eustace Pharmasave,Jackson's Point,Ontario,Yes,936 Lake Dr E,2021-10-23,44.3225977,-79.3709748,L0E1L0,L0E,Pharmasave
1158,44.3247279-78.3333714Walmart,Wal-Mart Pharmacy,Peterborough,Ontario,Yes,1002 Chemong Rd,2024-11-23,44.3247279,-78.3333714,K9H7E2,K9H,Walmart
1159,44.3277427-79.6194167Rexall,Rexall Pharma Plus,Innisfil,Ontario,Yes,7975 Yonge St,2023-04-09,44.3277427,-79.6194167,L9S1A8,L9S,Rexall
1160,44.3293054-78.3392465Rexall,Rexall,Peterborough,Ontario,Yes,1154 Chemong Rd,2023-02-08,44.3293054,-78.3392465,K9H7J6,K9H,Rexall
1161,44.3346476-79.6814322Costco,Costco Pharmacy,Barrie,Ontario,Yes,41 Maple View Dr E,2021-07-12,44.3346476,-79.6814322,L4N9A9,L4N,Costco
1162,44.3360068-76.1514731Shoppers Drug Mart,Shoppers Drug Mart,Gananoque,Ontario,Yes,615 King St E,2023-08-02,44.3360068,-76.1514731,K7G1H4,K7G,Shoppers Drug Mart
1163,44.3370812-79.710627Rexall,Rexall Pharma Plus,Barrie,Ontario,Yes,567 Essa Rd,2023-04-08,44.3370812,-79.710627,L4N6A9,L4N,Rexall
1164,44.3455125-78.7478807Rexall,Rexall Pharma Plus,Lindsay,Ontario,Yes,86 Angeline St S,2023-04-10,44.3455125,-78.7478807,K9V6C5,K9V,Rexall
1165,44.3470666-79.7031023Shoppers Drug Mart,Shoppers Drug Mart,Barrie,Ontario,Yes,420 Essa Rd,2023-05-24,44.3470666,-79.7031023,L4N9J7,L4N,Shoppers Drug Mart
1166,44.3485817-78.7602225Other/Independent,Pharma Plus,Lindsay,Ontario,Yes,401 Kent St W,2022-08-23,44.3485817,-78.7602225,K9V4Z1,K9V,Other/Independent
1167,44.3501016-79.7336342Other/Independent,Prohealth Pharmacy,Barrie,Ontario,Yes,480 Mapleton Ave Unit 5,2022-10-11,44.3501016,-79.7336342,L4N9C2,L4N,Other/Independent
1168,44.3507217-78.7613368Loblaw,Loblaw Pharmacy,Lindsay,Ontario,Yes,400 Kent St W,2022-03-16,44.3507217,-78.7613368,K9V6K2,K9V,Loblaw
1169,44.3507422-78.7551481Shoppers Drug Mart,Shoppers Drug Mart,Lindsay,Ontario,Yes,343 Kent St W Unit 341,2023-09-16,44.3507422,-78.7551481,K9B2Z7,K9B,Shoppers Drug Mart
1170,44.3528478-79.553978Other/Independent,Sandycove Drug Store,Innisfil,Ontario,Yes,902 Lockhart Rd Unit 3,2023-05-01,44.3528478,-79.553978,L9S4V2,L9S,Other/Independent
1171,44.3550354-78.7358383Other/Independent,R.X Drug Mart,Lindsay,Ontario,Yes,51 Kent St W,2022-10-16,44.3550354,-78.7358383,K9V2X9,K9V,Other/Independent
1172,44.3552065-79.6486316Loblaw,Drugstore Pharmacy,Barrie,Ontario,Yes,620 Yonge St,2021-09-16,44.3552065,-79.6486316,L4N4E5,L4N,Loblaw
1173,44.3553137-78.7548824Other/Independent,Kawartha Lakes Pharmacy,Lindsay,Ontario,Yes,55 Angeline St N Unit 4A,2022-01-30,44.3553137,-78.7548824,K9V5B7,K9V,Other/Independent
1174,44.3765726-76.4787547Pharmasave,Inverary Pharmasave,Inverary,Ontario,Yes,3810 Perth Rd Unit 1B,2022-01-18,44.3765726,-76.4787547,K0H1X0,K0H,Pharmasave
1175,44.3869779-79.705149Shoppers Drug Mart,Shoppers Drug Mart,Barrie,Ontario,Yes,165 Wellington St W,2023-05-25,44.3869779,-79.705149,L4N1L7,L4N,Shoppers Drug Mart
1176,44.4000457-79.7028251Rexall,Rexall,Barrie,Ontario,Yes,320 Bayfield St,2022-11-11,44.4000457,-79.7028251,L4M3B9,L4M,Rexall
1177,44.4051781-76.6659673Other/Independent,Harrowsmith Pharmacy,Harrowsmith,Ontario,Yes,4937 Hwy 38 Unit 2,2021-12-20,44.4051781,-76.6659673,K0H1V0,K0H,Other/Independent
1178,44.4075607-79.673014Rexall,Rexall,Barrie,Ontario,Yes,353 Duckworth St,2022-11-10,44.4075607,-79.673014,L4M3X8,L4M,Rexall
1179,44.4109009-79.7111931Walmart,Wal-Mart Pharmacy,Barrie,Ontario,Yes,450 Bayfield St,2024-10-05,44.4109009,-79.7111931,L4M5A2,L4M,Walmart
1180,44.4115703-79.7131953Loblaw,Loblaw Pharmacy,Barrie,Ontario,Yes,472 Bayfield St,2022-02-27,44.4115703,-79.7131953,L4M5A2,L4M,Loblaw
1181,44.4126502-79.707296Shoppers Drug Mart,Shoppers Drug Mart,Barrie,Ontario,Yes,509 Bayfield St Unit C2,2023-05-22,44.4126502,-79.707296,L4M4Z8,L4M,Shoppers Drug Mart
1182,44.4137436-79.7129061Shoppers Drug Mart,Shoppers Drug Mart,Barrie,Ontario,Yes,524 Bayfield St N,2023-05-23,44.4137436,-79.7129061,L4M5A2,L4M,Shoppers Drug Mart
